Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Status
national-teams-scotland-96_98-home-size-s-xxl,Scotland 96_98 Home (Size S-XXL),<p>Camiseta Scotland 96_98 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:96-98",TRUE,Size,S,NATIONAL-TEAMS----S,10,87372.00,122320.00,,active
national-teams-scotland-96_98-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,28,87372.00,122320.00,,active
national-teams-scotland-96_98-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,25,87372.00,122320.00,,active
national-teams-scotland-96_98-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,14,87372.00,122320.00,,active
national-teams-scotland-96_98-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,23,87372.00,122320.00,,active
national-teams-scotland1978-home-size-s-xxl,Scotland1978 Home (Size S-XXL),<p>Camiseta Scotland1978 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home",TRUE,Size,S,NATIONAL-TEAMS----S,16,105279.00,147390.00,,active
national-teams-scotland1978-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,25,105279.00,147390.00,,active
national-teams-scotland1978-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,12,105279.00,147390.00,,active
national-teams-scotland1978-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,27,105279.00,147390.00,,active
national-teams-scotland1978-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,28,105279.00,147390.00,,active
national-teams-south-africa-1994-home-size-s-xxl,South Africa 1994 Home (Size S-XXL),<p>Camiseta South Africa 1994 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,27,114349.00,160088.00,,active
national-teams-south-africa-1994-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,28,114349.00,160088.00,,active
national-teams-south-africa-1994-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,18,114349.00,160088.00,,active
national-teams-south-africa-1994-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,13,114349.00,160088.00,,active
national-teams-south-africa-1994-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,28,114349.00,160088.00,,active
national-teams-south-africa-1998-away-size-s-xxl,South Africa 1998 Away (Size S-XXL),<p>Camiseta South Africa 1998 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,17,107036.00,149850.00,,active
national-teams-south-africa-1998-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,26,107036.00,149850.00,,active
national-teams-south-africa-1998-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,25,107036.00,149850.00,,active
national-teams-south-africa-1998-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,14,107036.00,149850.00,,active
national-teams-south-africa-1998-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,19,107036.00,149850.00,,active
national-teams-south-africa-1998-home-size-s-xxl,South Africa 1998 Home (Size S-XXL),<p>Camiseta South Africa 1998 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,20,110649.00,154908.00,,active
national-teams-south-africa-1998-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,19,110649.00,154908.00,,active
national-teams-south-africa-1998-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,110649.00,154908.00,,active
national-teams-south-africa-1998-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,21,110649.00,154908.00,,active
national-teams-south-africa-1998-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,24,110649.00,154908.00,,active
national-teams-southampton-1992-away-size-s-xxl,Southampton 1992 Away (Size S-XXL),<p>Camiseta Southampton 1992 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,24,110669.00,154936.00,,active
national-teams-southampton-1992-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,17,110669.00,154936.00,,active
national-teams-southampton-1992-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,27,110669.00,154936.00,,active
national-teams-southampton-1992-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,26,110669.00,154936.00,,active
national-teams-southampton-1992-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,21,110669.00,154936.00,,active
national-teams-spain-1996-away-size-s-xxl,Spain 1996 Away (Size S-XXL),<p>Camiseta Spain 1996 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,21,112682.00,157754.00,,active
national-teams-spain-1996-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,21,112682.00,157754.00,,active
national-teams-spain-1996-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,13,112682.00,157754.00,,active
national-teams-spain-1996-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,28,112682.00,157754.00,,active
national-teams-spain-1996-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,17,112682.00,157754.00,,active
national-teams-spain-adidas-originals-3-stripes-t-3-xl,Spain Adidas Originals 3-Stripes T- 3-Xl,<p>Camiseta Spain Adidas Originals 3-Stripes T- 3-Xl - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home",TRUE,Size,S,NATIONAL-TEAMS----S,14,80680.00,112952.00,,active
national-teams-spain-adidas-originals-3-stripes-t-3-xl,,,,,,,Size,M,NATIONAL-TEAMS----M,15,80680.00,112952.00,,active
national-teams-spain-adidas-originals-3-stripes-t-3-xl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,80680.00,112952.00,,active
national-teams-spain-adidas-originals-3-stripes-t-3-xl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,80680.00,112952.00,,active
national-teams-spain-adidas-originals-3-stripes-t-3-xl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,25,80680.00,112952.00,,active
national-teams-united-states-2013-home-size-s-xxl,United States 2013 Home (Size S-XXL),<p>Camiseta United States 2013 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,28,94692.00,132568.00,,active
national-teams-united-states-2013-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,94692.00,132568.00,,active
national-teams-united-states-2013-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,94692.00,132568.00,,active
national-teams-united-states-2013-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,26,94692.00,132568.00,,active
national-teams-united-states-2013-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,15,94692.00,132568.00,,active
national-teams-united-states-2014-away-size-s-xxl,United States 2014 Away (Size S-XXL),<p>Camiseta United States 2014 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,22,83204.00,116485.00,,active
national-teams-united-states-2014-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,29,83204.00,116485.00,,active
national-teams-united-states-2014-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,28,83204.00,116485.00,,active
national-teams-united-states-2014-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,24,83204.00,116485.00,,active
national-teams-united-states-2014-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,21,83204.00,116485.00,,active
national-teams-united-states-2014-home-size-s-xxl,United States 2014 Home (Size S-XXL),<p>Camiseta United States 2014 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,11,77074.00,107903.00,,active
national-teams-united-states-2014-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,77074.00,107903.00,,active
national-teams-united-states-2014-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,25,77074.00,107903.00,,active
national-teams-united-states-2014-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,14,77074.00,107903.00,,active
national-teams-united-states-2014-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,27,77074.00,107903.00,,active
national-teams-venezuela-2000-home-size-s-xxl,Venezuela 2000 Home (Size S-XXL),<p>Camiseta Venezuela 2000 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,16,93441.00,130817.00,,active
national-teams-venezuela-2000-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,23,93441.00,130817.00,,active
national-teams-venezuela-2000-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,29,93441.00,130817.00,,active
national-teams-venezuela-2000-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,23,93441.00,130817.00,,active
national-teams-venezuela-2000-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,21,93441.00,130817.00,,active
national-teams-wales-1982-home-size-s-xxl,Wales 1982 Home (Size S-XXL),<p>Camiseta Wales 1982 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,15,109410.00,153174.00,,active
national-teams-wales-1982-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,21,109410.00,153174.00,,active
national-teams-wales-1982-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,13,109410.00,153174.00,,active
national-teams-wales-1982-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,27,109410.00,153174.00,,active
national-teams-wales-1982-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,13,109410.00,153174.00,,active
national-teams-wales-76_79-away-size-s-xxl,Wales 76_79 Away (Size S-XXL),<p>Camiseta Wales 76_79 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:76-79",TRUE,Size,S,NATIONAL-TEAMS----S,23,86552.00,121172.00,,active
national-teams-wales-76_79-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,86552.00,121172.00,,active
national-teams-wales-76_79-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,26,86552.00,121172.00,,active
national-teams-wales-76_79-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,21,86552.00,121172.00,,active
national-teams-wales-76_79-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,10,86552.00,121172.00,,active
national-teams-wales-76_79-home-size-s-xxl,Wales 76_79 Home (Size S-XXL),<p>Camiseta Wales 76_79 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:76-79",TRUE,Size,S,NATIONAL-TEAMS----S,18,78601.00,110041.00,,active
national-teams-wales-76_79-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,15,78601.00,110041.00,,active
national-teams-wales-76_79-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,24,78601.00,110041.00,,active
national-teams-wales-76_79-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,20,78601.00,110041.00,,active
national-teams-wales-76_79-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,17,78601.00,110041.00,,active
national-teams-wales-90_02-away-size-s-xxl,Wales 90_02 Away (Size S-XXL),<p>Camiseta Wales 90_02 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:90-02",TRUE,Size,S,NATIONAL-TEAMS----S,24,85547.00,119765.00,,active
national-teams-wales-90_02-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,14,85547.00,119765.00,,active
national-teams-wales-90_02-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,13,85547.00,119765.00,,active
national-teams-wales-90_02-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,22,85547.00,119765.00,,active
national-teams-wales-90_02-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,21,85547.00,119765.00,,active
national-teams-wales-90_92-home-size-s-xxl,Wales 90_92 Home (Size S-XXL),<p>Camiseta Wales 90_92 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:90-92",TRUE,Size,S,NATIONAL-TEAMS----S,24,82998.00,116197.00,,active
national-teams-wales-90_92-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,26,82998.00,116197.00,,active
national-teams-wales-90_92-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,10,82998.00,116197.00,,active
national-teams-wales-90_92-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,82998.00,116197.00,,active
national-teams-wales-90_92-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,14,82998.00,116197.00,,active
national-teams-wales-94_96-home-size-s-xxl,Wales 94_96 Home (Size S-XXL),<p>Camiseta Wales 94_96 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:94-96",TRUE,Size,S,NATIONAL-TEAMS----S,12,90048.00,126067.00,,active
national-teams-wales-94_96-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,27,90048.00,126067.00,,active
national-teams-wales-94_96-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,90048.00,126067.00,,active
national-teams-wales-94_96-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,90048.00,126067.00,,active
national-teams-wales-94_96-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,28,90048.00,126067.00,,active
national-teams-yugoslavia-1990-away-size-s-xxl,Yugoslavia 1990 Away (Size S-XXL),<p>Camiseta Yugoslavia 1990 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,20,95389.00,133544.00,,active
national-teams-yugoslavia-1990-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,25,95389.00,133544.00,,active
national-teams-yugoslavia-1990-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,23,95389.00,133544.00,,active
national-teams-yugoslavia-1990-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,11,95389.00,133544.00,,active
national-teams-yugoslavia-1990-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,22,95389.00,133544.00,,active
national-teams-yugoslavia-1998-home-size-s-xxl,Yugoslavia 1998 Home (Size S-XXL),<p>Camiseta Yugoslavia 1998 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,20,114794.00,160711.00,,active
national-teams-yugoslavia-1998-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,15,114794.00,160711.00,,active
national-teams-yugoslavia-1998-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,24,114794.00,160711.00,,active
national-teams-yugoslavia-1998-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,114794.00,160711.00,,active
national-teams-yugoslavia-1998-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,11,114794.00,160711.00,,active
palmeiras-palmeiras-1987-away-size-s-4xl,Palmeiras 1987 Away (Size S-4XL),<p>Camiseta Palmeiras 1987 Away (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:away,temporada:retro",TRUE,Size,S,PALMEIRAS----S,15,109489.00,153284.00,,active
palmeiras-palmeiras-1987-away-size-s-4xl,,,,,,,Size,M,PALMEIRAS----M,14,109489.00,153284.00,,active
palmeiras-palmeiras-1987-away-size-s-4xl,,,,,,,Size,L,PALMEIRAS----L,27,109489.00,153284.00,,active
palmeiras-palmeiras-1987-away-size-s-4xl,,,,,,,Size,XL,PALMEIRAS----XL,15,109489.00,153284.00,,active
palmeiras-palmeiras-1987-away-size-s-4xl,,,,,,,Size,XXL,PALMEIRAS----XXL,29,109489.00,153284.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl,Palmeiras 1987 Home (Size S-4XL),<p>Camiseta Palmeiras 1987 Home (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:retro",TRUE,Size,S,PALMEIRAS----S,22,102142.00,142998.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl,,,,,,,Size,M,PALMEIRAS----M,16,102142.00,142998.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl,,,,,,,Size,L,PALMEIRAS----L,14,102142.00,142998.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl,,,,,,,Size,XL,PALMEIRAS----XL,19,102142.00,142998.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl,,,,,,,Size,XXL,PALMEIRAS----XXL,15,102142.00,142998.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl_1,Palmeiras 1987 Home (Size S-4XL)_1,<p>Camiseta Palmeiras 1987 Home (Size S-4XL)_1 - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:retro",TRUE,Size,S,PALMEIRAS----S,11,105507.00,147709.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl_1,,,,,,,Size,M,PALMEIRAS----M,28,105507.00,147709.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl_1,,,,,,,Size,L,PALMEIRAS----L,21,105507.00,147709.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl_1,,,,,,,Size,XL,PALMEIRAS----XL,25,105507.00,147709.00,,active
palmeiras-palmeiras-1987-home-size-s-4xl_1,,,,,,,Size,XXL,PALMEIRAS----XXL,22,105507.00,147709.00,,active
palmeiras-palmeiras-1999-home-size-s-xxl,Palmeiras 1999 Home (Size S-XXL),<p>Camiseta Palmeiras 1999 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:retro",TRUE,Size,S,PALMEIRAS----S,17,99406.00,139168.00,,active
palmeiras-palmeiras-1999-home-size-s-xxl,,,,,,,Size,M,PALMEIRAS----M,13,99406.00,139168.00,,active
palmeiras-palmeiras-1999-home-size-s-xxl,,,,,,,Size,L,PALMEIRAS----L,13,99406.00,139168.00,,active
palmeiras-palmeiras-1999-home-size-s-xxl,,,,,,,Size,XL,PALMEIRAS----XL,17,99406.00,139168.00,,active
palmeiras-palmeiras-1999-home-size-s-xxl,,,,,,,Size,XXL,PALMEIRAS----XXL,13,99406.00,139168.00,,active
palmeiras-palmeiras-24_25-home-size-s-4xl,Palmeiras 24_25 Home (Size S-4XL),<p>Camiseta Palmeiras 24_25 Home (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:24-25",TRUE,Size,S,PALMEIRAS----S,27,75215.00,105301.00,,active
palmeiras-palmeiras-24_25-home-size-s-4xl,,,,,,,Size,M,PALMEIRAS----M,21,75215.00,105301.00,,active
palmeiras-palmeiras-24_25-home-size-s-4xl,,,,,,,Size,L,PALMEIRAS----L,23,75215.00,105301.00,,active
palmeiras-palmeiras-24_25-home-size-s-4xl,,,,,,,Size,XL,PALMEIRAS----XL,17,75215.00,105301.00,,active
palmeiras-palmeiras-24_25-home-size-s-4xl,,,,,,,Size,XXL,PALMEIRAS----XXL,27,75215.00,105301.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl,Palmeiras 92_93 Home (Size S-XXL),<p>Camiseta Palmeiras 92_93 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:92-93",TRUE,Size,S,PALMEIRAS----S,19,91164.00,127629.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl,,,,,,,Size,M,PALMEIRAS----M,25,91164.00,127629.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl,,,,,,,Size,L,PALMEIRAS----L,28,91164.00,127629.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl,,,,,,,Size,XL,PALMEIRAS----XL,20,91164.00,127629.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl,,,,,,,Size,XXL,PALMEIRAS----XXL,21,91164.00,127629.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl_1,Palmeiras 92_93 Home (Size S-XXL)_1,<p>Camiseta Palmeiras 92_93 Home (Size S-XXL)_1 - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:92-93",TRUE,Size,S,PALMEIRAS----S,23,79441.00,111217.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl_1,,,,,,,Size,M,PALMEIRAS----M,15,79441.00,111217.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl_1,,,,,,,Size,L,PALMEIRAS----L,13,79441.00,111217.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl_1,,,,,,,Size,XL,PALMEIRAS----XL,11,79441.00,111217.00,,active
palmeiras-palmeiras-92_93-home-size-s-xxl_1,,,,,,,Size,XXL,PALMEIRAS----XXL,15,79441.00,111217.00,,active
palmeiras-palmeiras-93_94-home-size-s-xxl,Palmeiras 93_94 Home (Size S-XXL),<p>Camiseta Palmeiras 93_94 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:93-94",TRUE,Size,S,PALMEIRAS----S,16,92761.00,129865.00,,active
palmeiras-palmeiras-93_94-home-size-s-xxl,,,,,,,Size,M,PALMEIRAS----M,17,92761.00,129865.00,,active
palmeiras-palmeiras-93_94-home-size-s-xxl,,,,,,,Size,L,PALMEIRAS----L,16,92761.00,129865.00,,active
palmeiras-palmeiras-93_94-home-size-s-xxl,,,,,,,Size,XL,PALMEIRAS----XL,23,92761.00,129865.00,,active
palmeiras-palmeiras-93_94-home-size-s-xxl,,,,,,,Size,XXL,PALMEIRAS----XXL,15,92761.00,129865.00,,active
palmeiras-palmeiras-champions-commemorative-edition-silver-16_17-size-s-4xl,Palmeiras Champions Commemorative Edition Silver 16_17 (Size S-4XL),<p>Camiseta Palmeiras Champions Commemorative Edition Silver 16_17 (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:home,temporada:16-17",TRUE,Size,S,PALMEIRAS----S,20,93639.00,131094.00,,active
palmeiras-palmeiras-champions-commemorative-edition-silver-16_17-size-s-4xl,,,,,,,Size,M,PALMEIRAS----M,24,93639.00,131094.00,,active
palmeiras-palmeiras-champions-commemorative-edition-silver-16_17-size-s-4xl,,,,,,,Size,L,PALMEIRAS----L,20,93639.00,131094.00,,active
palmeiras-palmeiras-champions-commemorative-edition-silver-16_17-size-s-4xl,,,,,,,Size,XL,PALMEIRAS----XL,25,93639.00,131094.00,,active
palmeiras-palmeiras-champions-commemorative-edition-silver-16_17-size-s-4xl,,,,,,,Size,XXL,PALMEIRAS----XXL,14,93639.00,131094.00,,active
palmeiras-palmeiras-third-25_26-away-size-s-4xl,Palmeiras Third 25_26 Away (Size S-4XL),<p>Camiseta Palmeiras Third 25_26 Away (Size S-4XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"palmeiras,liga:brasileirao,tipo:away,temporada:25-26",TRUE,Size,S,PALMEIRAS----S,27,78947.00,110525.00,,active
palmeiras-palmeiras-third-25_26-away-size-s-4xl,,,,,,,Size,M,PALMEIRAS----M,22,78947.00,110525.00,,active
palmeiras-palmeiras-third-25_26-away-size-s-4xl,,,,,,,Size,L,PALMEIRAS----L,24,78947.00,110525.00,,active
palmeiras-palmeiras-third-25_26-away-size-s-4xl,,,,,,,Size,XL,PALMEIRAS----XL,16,78947.00,110525.00,,active
palmeiras-palmeiras-third-25_26-away-size-s-4xl,,,,,,,Size,XXL,PALMEIRAS----XXL,17,78947.00,110525.00,,active
santos-santos-11_12-home-size-s-xxl,Santos 11_12 Home (Size S-XXL),<p>Camiseta Santos 11_12 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:home,temporada:11-12",TRUE,Size,S,SANTOS---1112--S,20,79213.00,110898.00,,active
santos-santos-11_12-home-size-s-xxl,,,,,,,Size,M,SANTOS---1112--M,19,79213.00,110898.00,,active
santos-santos-11_12-home-size-s-xxl,,,,,,,Size,L,SANTOS---1112--L,10,79213.00,110898.00,,active
santos-santos-11_12-home-size-s-xxl,,,,,,,Size,XL,SANTOS---1112--XL,27,79213.00,110898.00,,active
santos-santos-11_12-home-size-s-xxl,,,,,,,Size,XXL,SANTOS---1112--XXL,24,79213.00,110898.00,,active
santos-santos-11_12-home-long-sleeve-size-s-xxl,Santos 11_12 Home Long Sleeve (Size S-XXL),<p>Camiseta Santos 11_12 Home Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"santos,liga:brasileirao,tipo:home,tipo:manga-longa,temporada:11-12",TRUE,Size,S,SANTOS---1112--S,11,89132.00,124784.00,,active
santos-santos-11_12-home-long-sleeve-size-s-xxl,,,,,,,Size,M,SANTOS---1112--M,22,89132.00,124784.00,,active
santos-santos-11_12-home-long-sleeve-size-s-xxl,,,,,,,Size,L,SANTOS---1112--L,17,89132.00,124784.00,,active
santos-santos-11_12-home-long-sleeve-size-s-xxl,,,,,,,Size,XL,SANTOS---1112--XL,19,89132.00,124784.00,,active
santos-santos-11_12-home-long-sleeve-size-s-xxl,,,,,,,Size,XXL,SANTOS---1112--XXL,29,89132.00,124784.00,,active
